r,t,y,val,solvedtm,region_name,tech_name
R16,P14414,2025,7331.8621209309285,2026-05-13 13:38:49.789,Singapore,Unmet Load
R16,P14446,2025,8.523042000000006,2026-05-13 13:38:49.789,Singapore,Solar CSP
R16,P15321,2025,3.0614461476923105,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle with CCS
R1,P16040,2025,3.1832804815172113,2026-05-13 13:38:49.789,Indonesia,HVO Renewable Diesel
R11,P16040,2025,5.4698545724567555,2026-05-13 13:38:49.789,Thailand,HVO Renewable Diesel
R17,P16040,2025,4.817687976822421,2026-05-13 13:38:49.789,Malaysia,HVO Renewable Diesel
R17,P21096,2025,1238.0457178760782,2026-05-13 13:38:49.789,Malaysia,Coal Subcritical_MYPE
R17,P21163,2025,141.66545459444876,2026-05-13 13:38:49.789,Malaysia,Coal Subcritical_MYSR
R17,P21230,2025,1348.480893051734,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYPE
R17,P21252,2025,151.1433726267314,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYSB
R17,P21274,2025,124.1702106432885,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYSR
R17,P21296,2025,5.505062311745661,2026-05-13 13:38:49.789,Malaysia,Large Hydro_MYSB
R17,P21305,2025,226.31745490085092,2026-05-13 13:38:49.789,Malaysia,Large Hydro_MYSR
R17,P21563,2025,4.268812852958698,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYPE
R1,P21809,2025,2.3765400153935428,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDEast
R1,P21872,2025,20.238420363966252,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW
R1,P21935,2025,1.2196386431559887,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA
R1,P21998,2025,4.274682988553231,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDSA
R1,P22129,2025,0.9048753254718266,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDEast
R1,P22147,2025,0.1436095264466658,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDKA
R1,P22165,2025,3.6525624107255306,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDSA
R1,P22183,2025,14.416519310777915,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDJW
R1,P22235,2025,0.057822457435922264,2026-05-13 13:38:49.789,Indonesia,Gas Turbine_IDSA
R1,P22252,2025,0.3290042651576887,2026-05-13 13:38:49.789,Indonesia,Gas Turbine_IDJW
R1,P22269,2025,16.752318091381163,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDEast
R1,P22286,2025,3.7919782801716395,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDKA
R1,P22303,2025,5.554144612059223,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDSA
R1,P22320,2025,0.8729343845044873,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDJW
R17,P22388,2025,1.839972252247501,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYSB
R14,P2516,2025,70.22906781279818,2026-05-13 13:38:49.789,Vietnam,Electricity
R15,P2544,2025,27.562367863860043,2026-05-13 13:38:49.789,Brunei,All Refineries
R16,P2544,2025,2255.69905559791,2026-05-13 13:38:49.789,Singapore,All Refineries
R17,P2544,2025,57.87418732020015,2026-05-13 13:38:49.789,Malaysia,All Refineries
R1,P2589,2025,160.78158685970396,2026-05-13 13:38:49.789,Indonesia,Natural Gas
R15,P2589,2025,0.4746111660560015,2026-05-13 13:38:49.789,Brunei,Natural Gas
R17,P2589,2025,139.5195924109157,2026-05-13 13:38:49.789,Malaysia,Natural Gas
R11,P2720,2025,45.01183837962244,2026-05-13 13:38:49.789,Thailand,Coal Subcritical
R12,P2720,2025,1.5898278048671513,2026-05-13 13:38:49.789,Myanmar,Coal Subcritical
R13,P2720,2025,15.478942670018998,2026-05-13 13:38:49.789,Laos,Coal Subcritical
R14,P2720,2025,242.10245099393083,2026-05-13 13:38:49.789,Vietnam,Coal Subcritical
R19,P2720,2025,110.62316136414907,2026-05-13 13:38:49.789,Philippines,Coal Subcritical
R6,P2720,2025,11.665606208314934,2026-05-13 13:38:49.789,Cambodia,Coal Subcritical
R11,P2724,2025,7.228923555840003,2026-05-13 13:38:49.789,Thailand,Large Hydro
R12,P2724,2025,6.537853669003986,2026-05-13 13:38:49.789,Myanmar,Large Hydro
R13,P2724,2025,20.61499925162453,2026-05-13 13:38:49.789,Laos,Large Hydro
R14,P2724,2025,13.980592682834391,2026-05-13 13:38:49.789,Vietnam,Large Hydro
R19,P2724,2025,7.681782164471994,2026-05-13 13:38:49.789,Philippines,Large Hydro
R6,P2724,2025,4.312510460700555,2026-05-13 13:38:49.789,Cambodia,Large Hydro
R12,P2776,2025,0.11631687239534172,2026-05-13 13:38:49.789,Myanmar,Diesel
R20,P2776,2025,3.9841290103407285,2026-05-13 13:38:49.789,Timor Leste,Diesel
R12,P2808,2025,3.6651550971172138,2026-05-13 13:38:49.789,Myanmar,Gas Turbine
R15,P2808,2025,11.448615034689267,2026-05-13 13:38:49.789,Brunei,Gas Turbine
R12,P2824,2025,0.02251503942480002,2026-05-13 13:38:49.789,Myanmar,Small Hydro
R14,P2824,2025,0.7644619296000001,2026-05-13 13:38:49.789,Vietnam,Small Hydro
R19,P2824,2025,0.3739307616000004,2026-05-13 13:38:49.789,Philippines,Small Hydro
R6,P2824,2025,0.6124991999999995,2026-05-13 13:38:49.789,Cambodia,Small Hydro
R11,P2831,2025,331.8528883175788,2026-05-13 13:38:49.789,Thailand,Gas Combined Cycle
R12,P2831,2025,8.965857244661924,2026-05-13 13:38:49.789,Myanmar,Gas Combined Cycle
R14,P2831,2025,53.15310339989274,2026-05-13 13:38:49.789,Vietnam,Gas Combined Cycle
R15,P2831,2025,6.682537323212765,2026-05-13 13:38:49.789,Brunei,Gas Combined Cycle
R16,P2831,2025,12.708277987221928,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle
R19,P2831,2025,54.65736361938387,2026-05-13 13:38:49.789,Philippines,Gas Combined Cycle
R6,P2831,2025,1.2766013709019968,2026-05-13 13:38:49.789,Cambodia,Gas Combined Cycle
R19,P2851,2025,2.7658212867360024,2026-05-13 13:38:49.789,Philippines,Geothermal Flash
R12,P2858,2025,2.5259131366944003,2026-05-13 13:38:49.789,Myanmar,Gas Engine
R6,P2907,2025,0.016578632879999992,2026-05-13 13:38:49.789,Cambodia,Biogas
R13,P2956,2025,0.010443043210061393,2026-05-13 13:38:49.789,Laos,Biomass Other
R14,P2956,2025,0.5935001550149462,2026-05-13 13:38:49.789,Vietnam,Biomass Other
R19,P2956,2025,0.36358665444240795,2026-05-13 13:38:49.789,Philippines,Biomass Other
R6,P2956,2025,0.016085775103090647,2026-05-13 13:38:49.789,Cambodia,Biomass Other
R1,P3012,2025,34.452835611630114,2026-05-13 13:38:49.789,Indonesia,Coal Supercritical
R14,P3012,2025,14.3318153445039,2026-05-13 13:38:49.789,Vietnam,Coal Supercritical
R17,P3067,2025,22.995186208163258,2026-05-13 13:38:49.789,Malaysia,Coal Ultrasupercritical
R15,P3122,2025,6.47355540912538,2026-05-13 13:38:49.789,Brunei,Coal IGCC
R1,S13D,2025,0.004183665423486958,2026-05-13 13:38:49.789,Indonesia,Solar Domestic Production
R11,S13D,2025,0.0006108321831978738,2026-05-13 13:38:49.789,Thailand,Solar Domestic Production
R12,S13D,2025,2.4834665944836268e-06,2026-05-13 13:38:49.789,Myanmar,Solar Domestic Production
R13,S13D,2025,5.385662703678619e-06,2026-05-13 13:38:49.789,Laos,Solar Domestic Production
R14,S13D,2025,0.19743440418185193,2026-05-13 13:38:49.789,Vietnam,Solar Domestic Production
R15,S13D,2025,4.209378991075063e-05,2026-05-13 13:38:49.789,Brunei,Solar Domestic Production
R16,S13D,2025,0.01836662118394429,2026-05-13 13:38:49.789,Singapore,Solar Domestic Production
R17,S13D,2025,0.0005768706165755936,2026-05-13 13:38:49.789,Malaysia,Solar Domestic Production
