r,t,y,val,solvedtm,region_name,tech_name
R6,P2724,2025,13.203737576908996,2026-05-13 15:07:40.839,Cambodia,Large Hydro
R12,P11942,2035,23.12138746729147,2026-05-13 15:07:40.839,Myanmar,Pumped Hydro
R20,P23146,2035,81.64119330697284,2026-05-13 15:07:40.839,Timor Leste,POME Biodiesel
R17,P2544,2035,9.196158483666062,2026-05-13 15:07:40.839,Malaysia,All Refineries
R12,P2831,2035,6.910093440640913,2026-05-13 15:07:40.839,Myanmar,Gas Combined Cycle
R16,P2831,2035,29.53708153895452,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle
R11,P11942,2040,115.75151302796395,2026-05-13 15:07:40.839,Thailand,Pumped Hydro
R12,P11942,2040,0.9605250776536635,2026-05-13 15:07:40.839,Myanmar,Pumped Hydro
R1,P14937,2040,2.9056558296604407,2026-05-13 15:07:40.839,Indonesia,SMR
R11,P14937,2040,0.45128520790832827,2026-05-13 15:07:40.839,Thailand,SMR
R17,P15103,2040,2.6133590099638813,2026-05-13 15:07:40.839,Malaysia,PEM Electrolysis
R6,P15103,2040,1.1208415414856943,2026-05-13 15:07:40.839,Cambodia,PEM Electrolysis
R1,P16040,2040,6.123764880199935,2026-05-13 15:07:40.839,Indonesia,HVO Renewable Diesel
R11,P16040,2040,0.9510983644149285,2026-05-13 15:07:40.839,Thailand,HVO Renewable Diesel
R17,P16040,2040,1.4862160048958661,2026-05-13 15:07:40.839,Malaysia,HVO Renewable Diesel
R20,P23146,2040,126.68576609195385,2026-05-13 15:07:40.839,Timor Leste,POME Biodiesel
R17,P2544,2040,13.496827902311276,2026-05-13 15:07:40.839,Malaysia,All Refineries
R16,P2831,2040,61.47956062313171,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle
R12,P11942,2045,14.204629340152358,2026-05-13 15:07:40.839,Myanmar,Pumped Hydro
R1,P14937,2045,8.72102944051066,2026-05-13 15:07:40.839,Indonesia,SMR
R11,P14937,2045,0.576700620456688,2026-05-13 15:07:40.839,Thailand,SMR
R17,P15103,2045,6.4575605198939785,2026-05-13 15:07:40.839,Malaysia,PEM Electrolysis
R6,P15103,2045,2.6827419351563724,2026-05-13 15:07:40.839,Cambodia,PEM Electrolysis
R1,P16040,2045,48.73505490921392,2026-05-13 15:07:40.839,Indonesia,HVO Renewable Diesel
R11,P16040,2045,3.222731513045862,2026-05-13 15:07:40.839,Thailand,HVO Renewable Diesel
R17,P16040,2045,9.917104334630439,2026-05-13 15:07:40.839,Malaysia,HVO Renewable Diesel
R20,P23146,2045,101.05758089623494,2026-05-13 15:07:40.839,Timor Leste,POME Biodiesel
R17,P2544,2045,11.51172111579806,2026-05-13 15:07:40.839,Malaysia,All Refineries
R11,P2824,2045,42.25170700787648,2026-05-13 15:07:40.839,Thailand,Small Hydro
R11,P2831,2045,1327.350262054392,2026-05-13 15:07:40.839,Thailand,Gas Combined Cycle
R12,P2831,2045,97.91497663210906,2026-05-13 15:07:40.839,Myanmar,Gas Combined Cycle
R16,P2831,2045,174.13137686217132,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle
R1,P14937,2050,22.974676569425544,2026-05-13 15:07:40.839,Indonesia,SMR
R11,P14937,2050,1.0333935688168736,2026-05-13 15:07:40.839,Thailand,SMR
R16,P14937,2050,0.065287545538444,2026-05-13 15:07:40.839,Singapore,SMR
R6,P14937,2050,8.265417461491369,2026-05-13 15:07:40.839,Cambodia,SMR
R17,P15103,2050,8.636704928618103,2026-05-13 15:07:40.839,Malaysia,PEM Electrolysis
R1,P16040,2050,109.77769067710278,2026-05-13 15:07:40.839,Indonesia,HVO Renewable Diesel
R11,P16040,2050,6.768112841706678,2026-05-13 15:07:40.839,Thailand,HVO Renewable Diesel
R17,P16040,2050,20.54912759423535,2026-05-13 15:07:40.839,Malaysia,HVO Renewable Diesel
R1,P22183,2050,809.6223912878852,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDJW
R1,P22201,2050,404.8111956439426,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDEast
R1,P22218,2050,404.8111956439426,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDKA
R1,P22235,2050,404.8111956439426,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDSA
R1,P22252,2050,404.8111956439426,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDJW
R1,P22269,2050,404.8111956439426,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDEast
R1,P22286,2050,342.75998733497084,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDKA
R1,P22303,2050,107.64607460322345,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDSA
R1,P22320,2050,404.8111956439426,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDJW
R20,P23146,2050,58.798133948837375,2026-05-13 15:07:40.839,Timor Leste,POME Biodiesel
R17,P2544,2050,1.4604948899089263,2026-05-13 15:07:40.839,Malaysia,All Refineries
R11,P2831,2050,1621.8777052688952,2026-05-13 15:07:40.839,Thailand,Gas Combined Cycle
R12,P2831,2050,115.71817178336133,2026-05-13 15:07:40.839,Myanmar,Gas Combined Cycle
R16,P2831,2050,69.12597741470978,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle
