r,t,y,val,solvedtm,region_name,tech_name
R16,P14414,2025,7331.862120930929,2026-05-13 15:07:40.839,Singapore,Unmet Load
R16,P14446,2025,8.523042000000002,2026-05-13 15:07:40.839,Singapore,Solar CSP
R16,P15321,2025,3.0614461476923105,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle with CCS
R1,P16040,2025,3.1832804815172113,2026-05-13 15:07:40.839,Indonesia,HVO Renewable Diesel
R11,P16040,2025,5.4698545724567555,2026-05-13 15:07:40.839,Thailand,HVO Renewable Diesel
R17,P16040,2025,4.817687976822421,2026-05-13 15:07:40.839,Malaysia,HVO Renewable Diesel
R17,P21096,2025,1238.0457178760782,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYPE
R17,P21163,2025,141.66545459444876,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYSR
R17,P21230,2025,1348.480893051734,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYPE
R17,P21252,2025,151.1433726267314,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSB
R17,P21274,2025,124.1702106432885,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSR
R17,P21296,2025,5.505062311745661,2026-05-13 15:07:40.839,Malaysia,Large Hydro_MYSB
R17,P21305,2025,226.31745490085092,2026-05-13 15:07:40.839,Malaysia,Large Hydro_MYSR
R17,P21563,2025,4.268812852958697,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYPE
R1,P21809,2025,2.3765400153935428,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDEast
R1,P21872,2025,40.54573763992355,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDJW
R1,P21935,2025,1.2196386431559887,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDKA
R1,P21998,2025,4.274682988553231,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDSA
R1,P22129,2025,0.9048753254718263,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDEast
R1,P22147,2025,0.1436095264466658,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDKA
R1,P22165,2025,3.652562410725529,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDSA
R1,P22183,2025,14.416519310777915,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDJW
R1,P22235,2025,0.057822457435922264,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDSA
R1,P22252,2025,0.3290042651576887,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDJW
R1,P22269,2025,16.752318091381163,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDEast
R1,P22286,2025,3.7919782801716395,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDKA
R1,P22303,2025,5.554144612059223,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDSA
R1,P22320,2025,0.8729343845044876,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDJW
R17,P22388,2025,1.839972252247501,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYSB
R14,P2516,2025,70.22906781279818,2026-05-13 15:07:40.839,Vietnam,Electricity
R15,P2544,2025,27.562367863860043,2026-05-13 15:07:40.839,Brunei,All Refineries
R16,P2544,2025,2255.69905559791,2026-05-13 15:07:40.839,Singapore,All Refineries
R17,P2544,2025,57.87418732020015,2026-05-13 15:07:40.839,Malaysia,All Refineries
R1,P2589,2025,160.7815868597039,2026-05-13 15:07:40.839,Indonesia,Natural Gas
R15,P2589,2025,0.47461116605599296,2026-05-13 15:07:40.839,Brunei,Natural Gas
R17,P2589,2025,139.51959241091558,2026-05-13 15:07:40.839,Malaysia,Natural Gas
