r,t,y,val,solvedtm,region_name,tech_name
R16,P14414,2025,524712.9437257142,2026-05-13 15:07:40.839,Singapore,Unmet Load
R6,P14424,2025,1602.1300554895083,2026-05-13 15:07:40.839,Cambodia,Geothermal ORC
R16,P14446,2025,4476.458465122569,2026-05-13 15:07:40.839,Singapore,Solar CSP
R1,P14937,2025,1.6252051810130168,2026-05-13 15:07:40.839,Indonesia,SMR
R11,P14937,2025,2.79260217318566,2026-05-13 15:07:40.839,Thailand,SMR
R16,P14937,2025,7081.949496893752,2026-05-13 15:07:40.839,Singapore,SMR
R17,P14937,2025,2.4596423425133205,2026-05-13 15:07:40.839,Malaysia,SMR
R6,P14937,2025,0.11152657874786555,2026-05-13 15:07:40.839,Cambodia,SMR
R16,P15321,2025,489.3326791131834,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle with CCS
R6,P15321,2025,97.86653582263668,2026-05-13 15:07:40.839,Cambodia,Gas Combined Cycle with CCS
R1,P16040,2025,11.681518517145358,2026-05-13 15:07:40.839,Indonesia,HVO Renewable Diesel
R11,P16040,2025,20.072440315969793,2026-05-13 15:07:40.839,Thailand,HVO Renewable Diesel
R17,P16040,2025,17.67921854132584,2026-05-13 15:07:40.839,Malaysia,HVO Renewable Diesel
R16,P16146,2025,7191.073772073051,2026-05-13 15:07:40.839,Singapore,H2 Fuel Cell
R16,P16756,2025,2406.798250710739,2026-05-13 15:07:40.839,Singapore,Solar PV Rooftop
R6,P16756,2025,175.3772990397416,2026-05-13 15:07:40.839,Cambodia,Solar PV Rooftop
R20,P23146,2025,3099.5750997541027,2026-05-13 15:07:40.839,Timor Leste,POME Biodiesel
R15,P2544,2025,10689.654466468286,2026-05-13 15:07:40.839,Brunei,All Refineries
R17,P2544,2025,7270.00467305443,2026-05-13 15:07:40.839,Malaysia,All Refineries
R6,P2713,2025,147.10344373680527,2026-05-13 15:07:40.839,Cambodia,Wind Onshore
R6,P2724,2025,593.6854661952306,2026-05-13 15:07:40.839,Cambodia,Large Hydro
R6,P2824,2025,428.31862934844725,2026-05-13 15:07:40.839,Cambodia,Small Hydro
R15,P2831,2025,119.03914434755444,2026-05-13 15:07:40.839,Brunei,Gas Combined Cycle
R16,P2831,2025,1427.7287644948242,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle
R6,P2831,2025,214.15931467422362,2026-05-13 15:07:40.839,Cambodia,Gas Combined Cycle
R16,P2847,2025,2058.772963753506,2026-05-13 15:07:40.839,Singapore,Solar PV
R6,P2847,2025,300.03515385014947,2026-05-13 15:07:40.839,Cambodia,Solar PV
R6,P2907,2025,76.33625487384774,2026-05-13 15:07:40.839,Cambodia,Biogas
R16,P4240,2025,40.291236258703314,2026-05-13 15:07:40.839,Singapore,Solar Floating
R6,P4240,2025,67.68081681251999,2026-05-13 15:07:40.839,Cambodia,Solar Floating
R12,P11937,2030,44.61856213777895,2026-05-13 15:07:40.839,Myanmar,Lithium Ion Batteries
R16,P11937,2030,280.9270342224781,2026-05-13 15:07:40.839,Singapore,Lithium Ion Batteries
R11,P14937,2030,14.15374321419256,2026-05-13 15:07:40.839,Thailand,SMR
R1,P15103,2030,21.43889252326218,2026-05-13 15:07:40.839,Indonesia,PEM Electrolysis
R17,P15103,2030,20.35260395657271,2026-05-13 15:07:40.839,Malaysia,PEM Electrolysis
R6,P15103,2030,5.436289285078041,2026-05-13 15:07:40.839,Cambodia,PEM Electrolysis
R16,P15321,2030,826.6866511847726,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle with CCS
R1,P16040,2030,176.46566015471882,2026-05-13 15:07:40.839,Indonesia,HVO Renewable Diesel
R11,P16040,2030,102.61623225090635,2026-05-13 15:07:40.839,Thailand,HVO Renewable Diesel
R17,P16040,2030,91.84165981059581,2026-05-13 15:07:40.839,Malaysia,HVO Renewable Diesel
R20,P23146,2030,2731.643703122413,2026-05-13 15:07:40.839,Timor Leste,POME Biodiesel
R17,P2544,2030,288.4120436459526,2026-05-13 15:07:40.839,Malaysia,All Refineries
R16,P2831,2030,5658.837492096627,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle
R12,P11937,2035,21.699083585061423,2026-05-13 15:07:40.839,Myanmar,Lithium Ion Batteries
R16,P11937,2035,233.38598187850914,2026-05-13 15:07:40.839,Singapore,Lithium Ion Batteries
R12,P11942,2035,185.82756548849463,2026-05-13 15:07:40.839,Myanmar,Pumped Hydro
R11,P14937,2035,14.435728969046446,2026-05-13 15:07:40.839,Thailand,SMR
R1,P15103,2035,28.924199500639567,2026-05-13 15:07:40.839,Indonesia,PEM Electrolysis
R17,P15103,2035,35.49901360089118,2026-05-13 15:07:40.839,Malaysia,PEM Electrolysis
R6,P15103,2035,14.243207379326075,2026-05-13 15:07:40.839,Cambodia,PEM Electrolysis
R1,P16040,2035,275.11231810445526,2026-05-13 15:07:40.839,Indonesia,HVO Renewable Diesel
R11,P16040,2035,104.66066072990523,2026-05-13 15:07:40.839,Thailand,HVO Renewable Diesel
R17,P16040,2035,87.00533405317034,2026-05-13 15:07:40.839,Malaysia,HVO Renewable Diesel
R20,P23146,2035,1997.7316930810855,2026-05-13 15:07:40.839,Timor Leste,POME Biodiesel
R17,P2544,2035,225.02680954624304,2026-05-13 15:07:40.839,Malaysia,All Refineries
R12,P2831,2035,169.08759058205794,2026-05-13 15:07:40.839,Myanmar,Gas Combined Cycle
R16,P2831,2035,722.7621439782408,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle
R11,P11937,2040,808.8199784777677,2026-05-13 15:07:40.839,Thailand,Lithium Ion Batteries
R12,P11937,2040,65.51981020572784,2026-05-13 15:07:40.839,Myanmar,Lithium Ion Batteries
R16,P11937,2040,74.37151294089949,2026-05-13 15:07:40.839,Singapore,Lithium Ion Batteries
R11,P11942,2040,619.621007817633,2026-05-13 15:07:40.839,Thailand,Pumped Hydro
