r,t,y,val,solvedtm,region_name,tech_name
R1,P11937,2025,0.6434839755210199,2026-05-13 09:47:49.138,Indonesia,Lithium Ion Batteries
R14,P11937,2025,134.61684767899735,2026-05-13 09:47:49.138,Vietnam,Lithium Ion Batteries
R16,P11937,2025,7.905660270686815,2026-05-13 09:47:49.138,Singapore,Lithium Ion Batteries
R19,P11937,2025,6.6922333454186065,2026-05-13 09:47:49.138,Philippines,Lithium Ion Batteries
R6,P11937,2025,9.652259632815298,2026-05-13 09:47:49.138,Cambodia,Lithium Ion Batteries
R14,P11942,2025,35.062493215960494,2026-05-13 09:47:49.138,Vietnam,Pumped Hydro
R16,P14414,2025,1481.0611788006843,2026-05-13 09:47:49.138,Singapore,Unmet Load
R16,P14446,2025,36.613633583897396,2026-05-13 09:47:49.138,Singapore,Solar CSP
R1,P14937,2025,0.0512155137589136,2026-05-13 09:47:49.138,Indonesia,SMR
R11,P14937,2025,0.08800399893803729,2026-05-13 09:47:49.138,Thailand,SMR
R16,P14937,2025,43.12163255566342,2026-05-13 09:47:49.138,Singapore,SMR
R17,P14937,2025,0.07751134915560456,2026-05-13 09:47:49.138,Malaysia,SMR
R6,P14937,2025,0.0035145660960701343,2026-05-13 09:47:49.138,Cambodia,SMR
R16,P15321,2025,8.391292145664542,2026-05-13 09:47:49.138,Singapore,Gas Combined Cycle with CCS
R1,P16040,2025,3.0773933963495392,2026-05-13 09:47:49.138,Indonesia,HVO Renewable Diesel
R11,P16040,2025,5.287908004967213,2026-05-13 09:47:49.138,Thailand,HVO Renewable Diesel
R17,P16040,2025,4.657434760030815,2026-05-13 09:47:49.138,Malaysia,HVO Renewable Diesel
R16,P16146,2025,46.02360744732516,2026-05-13 09:47:49.138,Singapore,H2 Fuel Cell
R1,P16756,2025,11.756101790791755,2026-05-13 09:47:49.138,Indonesia,Solar PV Rooftop
R14,P16756,2025,144.9501610841392,2026-05-13 09:47:49.138,Vietnam,Solar PV Rooftop
R16,P16756,2025,3.5100543917986933,2026-05-13 09:47:49.138,Singapore,Solar PV Rooftop
R17,P16756,2025,2.115688305229099,2026-05-13 09:47:49.138,Malaysia,Solar PV Rooftop
R19,P16756,2025,0.03753934460613217,2026-05-13 09:47:49.138,Philippines,Solar PV Rooftop
R6,P16756,2025,0.07884944488778696,2026-05-13 09:47:49.138,Cambodia,Solar PV Rooftop
R1,P19896,2025,1.381081213002891,2026-05-13 09:47:49.138,Indonesia,Solar PV_IDJW
R1,P20164,2025,2.9003867021599827,2026-05-13 09:47:49.138,Indonesia,Solar PV_IDSA
R1,P20186,2025,1.4705204505144325,2026-05-13 09:47:49.138,Indonesia,Solar PV_IDKA
R1,P20208,2025,3.2744053317537003,2026-05-13 09:47:49.138,Indonesia,Solar PV_IDEast
R17,P21096,2025,1478.265494754906,2026-05-13 09:47:49.138,Malaysia,Coal Subcritical_MYPE
R17,P21163,2025,167.52137197731915,2026-05-13 09:47:49.138,Malaysia,Coal Subcritical_MYSR
R17,P21230,2025,1642.815090324678,2026-05-13 09:47:49.138,Malaysia,Gas Combined Cycle_MYPE
R1,P21627,2025,6.913022325691692,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDJW
R1,P21659,2025,94.58113480164785,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDSA
R1,P21691,2025,16.963000856744813,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDKA
R1,P21723,2025,0.8588611889799537,2026-05-13 09:47:49.138,Indonesia,Biomass Other_IDEast
R1,P21755,2025,0.18018796095387266,2026-05-13 09:47:49.138,Indonesia,Biogas_IDJW
R1,P21773,2025,3.5642057648368524,2026-05-13 09:47:49.138,Indonesia,Biogas_IDKA
R1,P21791,2025,9.388232249304838,2026-05-13 09:47:49.138,Indonesia,Biogas_IDSA
R1,P21809,2025,377.79400515972736,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDEast
R1,P21872,2025,1484.4673374400918,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDJW
R1,P21935,2025,115.55858858662346,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDKA
R1,P21998,2025,308.20524224278296,2026-05-13 09:47:49.138,Indonesia,Coal Subcritical_IDSA
R1,P22061,2025,21.480513960070343,2026-05-13 09:47:49.138,Indonesia,Diesel_IDEast
R1,P22078,2025,9.559834450582587,2026-05-13 09:47:49.138,Indonesia,Diesel_IDKA
R1,P22095,2025,10.894278764043316,2026-05-13 09:47:49.138,Indonesia,Diesel_IDSA
R1,P22112,2025,2.798293638497205,2026-05-13 09:47:49.138,Indonesia,Diesel_IDJW
R1,P22129,2025,20.607950098373262,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDEast
R1,P22147,2025,3.9980167064702266,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDKA
R1,P22165,2025,51.43990731876223,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDSA
R1,P22183,2025,348.2468034429459,2026-05-13 09:47:49.138,Indonesia,Gas Combined Cycle_IDJW
R1,P22235,2025,2.6530924650748107,2026-05-13 09:47:49.138,Indonesia,Gas Turbine_IDSA
R1,P22252,2025,15.984303815685145,2026-05-13 09:47:49.138,Indonesia,Gas Turbine_IDJW
R1,P22269,2025,25.27120582607642,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDEast
R1,P22286,2025,7.88514224893867,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDKA
R1,P22303,2025,19.234308598455524,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDSA
R1,P22320,2025,2.6776112304879565,2026-05-13 09:47:49.138,Indonesia,Gas Engine_IDJW
R12,P23146,2025,30.834399991563572,2026-05-13 09:47:49.138,Myanmar,POME Biodiesel
R13,P23146,2025,75.2767017572264,2026-05-13 09:47:49.138,Laos,POME Biodiesel
R14,P23146,2025,230.7164640887976,2026-05-13 09:47:49.138,Vietnam,POME Biodiesel
R15,P23146,2025,3.9930288813623287,2026-05-13 09:47:49.138,Brunei,POME Biodiesel
R16,P23146,2025,311.8277593735605,2026-05-13 09:47:49.138,Singapore,POME Biodiesel
R17,P23146,2025,513.4960092250589,2026-05-13 09:47:49.138,Malaysia,POME Biodiesel
