r,t,y,val,solvedtm,region_name,tech_name
R11,P23146,2035,19.724963484234404,2026-05-13 09:47:49.138,Thailand,POME Biodiesel
R12,P23146,2035,0.1096617737895052,2026-05-13 09:47:49.138,Myanmar,POME Biodiesel
R13,P23146,2035,0.7865769204068498,2026-05-13 09:47:49.138,Laos,POME Biodiesel
R14,P23146,2035,13.867884238450584,2026-05-13 09:47:49.138,Vietnam,POME Biodiesel
R16,P23146,2035,0.2833352950824964,2026-05-13 09:47:49.138,Singapore,POME Biodiesel
R19,P23146,2035,1.037229522929327,2026-05-13 09:47:49.138,Philippines,POME Biodiesel
R20,P23146,2035,0.0005859425475078733,2026-05-13 09:47:49.138,Timor Leste,POME Biodiesel
R17,P2544,2035,9.19615848366604,2026-05-13 09:47:49.138,Malaysia,All Refineries
R16,P2831,2035,22.52986215806643,2026-05-13 09:47:49.138,Singapore,Gas Combined Cycle
R11,P14937,2040,0.4512852079083283,2026-05-13 09:47:49.138,Thailand,SMR
R17,P14937,2040,4.060055099801271,2026-05-13 09:47:49.138,Malaysia,SMR
R1,P15103,2040,1.8703001943665456,2026-05-13 09:47:49.138,Indonesia,PEM Electrolysis
R6,P15103,2040,1.1208415414856632,2026-05-13 09:47:49.138,Cambodia,PEM Electrolysis
R1,P16040,2040,6.123764880199937,2026-05-13 09:47:49.138,Indonesia,HVO Renewable Diesel
R11,P16040,2040,0.9510983644149285,2026-05-13 09:47:49.138,Thailand,HVO Renewable Diesel
R17,P16040,2040,1.4862160048958666,2026-05-13 09:47:49.138,Malaysia,HVO Renewable Diesel
R11,P23146,2040,0.955011369971726,2026-05-13 09:47:49.138,Thailand,POME Biodiesel
R12,P23146,2040,0.2353458045761659,2026-05-13 09:47:49.138,Myanmar,POME Biodiesel
R13,P23146,2040,1.0984072777558953,2026-05-13 09:47:49.138,Laos,POME Biodiesel
R14,P23146,2040,32.214086538449,2026-05-13 09:47:49.138,Vietnam,POME Biodiesel
R16,P23146,2040,0.5210978586044714,2026-05-13 09:47:49.138,Singapore,POME Biodiesel
R19,P23146,2040,1.6185738262720795,2026-05-13 09:47:49.138,Philippines,POME Biodiesel
R20,P23146,2040,0.0014063140398893836,2026-05-13 09:47:49.138,Timor Leste,POME Biodiesel
R17,P2544,2040,13.49682790231101,2026-05-13 09:47:49.138,Malaysia,All Refineries
R17,P2808,2040,3.588554591724221,2026-05-13 09:47:49.138,Malaysia,Gas Turbine
R16,P2831,2040,44.26010533348264,2026-05-13 09:47:49.138,Singapore,Gas Combined Cycle
R11,P11942,2045,172.322062231461,2026-05-13 09:47:49.138,Thailand,Pumped Hydro
R12,P11942,2045,12.109559608654187,2026-05-13 09:47:49.138,Myanmar,Pumped Hydro
R11,P14937,2045,0.576700620456688,2026-05-13 09:47:49.138,Thailand,SMR
R1,P15103,2045,4.579446580175109,2026-05-13 09:47:49.138,Indonesia,PEM Electrolysis
R17,P15103,2045,6.45756051989397,2026-05-13 09:47:49.138,Malaysia,PEM Electrolysis
R6,P15103,2045,2.6827419351564163,2026-05-13 09:47:49.138,Cambodia,PEM Electrolysis
R1,P16040,2045,48.73505490921392,2026-05-13 09:47:49.138,Indonesia,HVO Renewable Diesel
R11,P16040,2045,3.222731513045862,2026-05-13 09:47:49.138,Thailand,HVO Renewable Diesel
R17,P16040,2045,9.917104334630439,2026-05-13 09:47:49.138,Malaysia,HVO Renewable Diesel
R16,P16741,2045,0.00010356221755776397,2026-05-13 09:47:49.138,Singapore,CME Biodiesel
R1,P23146,2045,524.4340087097502,2026-05-13 09:47:49.138,Indonesia,POME Biodiesel
R12,P23146,2045,0.35400538012004784,2026-05-13 09:47:49.138,Myanmar,POME Biodiesel
R13,P23146,2045,0.6479670328442163,2026-05-13 09:47:49.138,Laos,POME Biodiesel
